,TOA,first_diff,residuals,theta,circResiduals
124,3719.9935054779053,30.010746955871582,0.024704134471984412,2.6144786295243665,0.002079411748086058
125,3750.004252433777,29.98890495300293,0.025561300088573883,2.635570724566105,0.0023010299465049087
126,3779.99315738678,30.01175308227539,0.025709770085027492,2.6566474686536976,0.001814315243421804
127,3810.004910469055,29.990144729614258,0.026801338406862947,2.6777402708192457,0.0022703976329368804
128,3839.9950551986694,29.99064064025879,0.02729716256292581,2.698817886244235,0.002131658258568866
129,3869.985695838928,30.014326095581055,0.02828258042718977,2.719895850204182,0.002483248778628804
130,3900.0000219345093,29.9919376373291,0.028595132396799505,2.740990460729958,0.0021625023947421974
131,3929.9919595718384,29.992801666259766,0.02945779291894595,2.762069336242874,0.002393647111427307
132,3959.984761238098,30.016140937805176,0.030097317613103615,2.783148819010929,0.002403228198064586
133,3990.0009021759033,29.994300842285156,0.030958128927836864,2.8042447050406016,0.0026354782760158457
134,4019.9952030181885,29.99466896057129,0.031324767308222826,2.8253252414566465,0.0023761632984210246
135,4049.9898719787598,29.99552822113037,0.03218513887094727,2.846406036592873,0.002613001838521801
136,4079.98540019989,29.99625873565674,0.03291443228373751,2.867487435632941,0.002721449604323377
137,4109.981658935547,30.019189834594727,0.033147436311165714,2.888569348091813,0.002336574159261681
138,4140.000848770142,29.99736785888672,0.03402412791498295,2.9096673769412207,0.0025981736807168115
139,4169.998216629028,29.99795150756836,0.034607656327702956,2.930750068911933,0.0025705879201322474
140,4199.996168136597,29.99824619293213,0.03490228902347406,2.951833171081481,0.0022578958429071427
141,4229.994414329529,29.999570846557617,0.03622733684526947,2.9729164803612256,0.0029796842564444176
142,4259.993985176086,29.999695777893066,0.036351718169639766,2.994000720631465,0.0025051193177397096
143,4289.9936809539795,30.00035858154297,0.037015486013459234,3.015085048705704,0.00257454455777327
144,4319.9940395355225,30.000694274902344,0.03735081319700988,3.03616984261032,0.0023203865370075155
145,4349.994733810425,30.00185489654541,0.03851062067899415,3.0572548724462925,0.0028958349450753235
146,4379.99658870697,30.001559257507324,0.03821657580087799,3.0783407179881204,0.002022801240615671
147,4409.9981479644775,30.002881050109863,0.03953703557433215,3.099426355749492,0.002769928180439092
148,4440.001029014587,29.98040771484375,0.03976373146010054,3.12051292249058,0.002429171523998498
149,4469.981436729431,30.00419807434082,0.040854791078907715,3.141583694565709,0.0029593546472610754
150,4499.985634803772,30.003528594970703,0.040184421872292236,3.1626711869352158,0.0017340693232219054
151,4529.989163398743,30.00495719909668,0.04161314110794122,3.1837582087825287,0.0026145392761517394
152,4559.994120597839,30.00485324859619,0.04151017845187028,3.2048462346786257,0.001970199886633446
153,4589.998973846436,29.982830047607422,0.04218611938200387,3.225934187516434,0.0021119054797259784
154,4619.981803894043,30.006062507629395,0.04271903541506143,3.247006662050784,0.0021183471958796385
155,4649.987866401672,30.005672454833984,0.042328844111723885,3.2680954647776828,0.001208882550052734
156,4679.993538856506,30.007792472839355,0.044448408872159575,3.289183993368432,0.0028170233002066877
157,4710.001331329346,29.984600067138672,0.04395579043462314,3.3102740119461287,0.0018210155461323846
158,4739.985931396484,30.007880210876465,0.044537046577195746,3.331347730482177,0.001907556761728449
159,4769.993811607361,30.00839138031006,0.04504815460982292,3.3524378107237514,0.001932077609360927
160,4800.002202987671,29.98572063446045,0.045075231869962706,3.373528250224436,0.0014812911284955016
161,4829.987923622131,30.00873565673828,0.04522939616545042,3.394602756315439,0.0011668868684812789
162,4859.99665927887,29.986915588378906,0.046107936555992664,3.415693437779817,0.0015856485846283755
163,4889.9835748672485,30.009748458862305,0.046241623932516164,3.436768783706018,0.0012692388398396828
164,4919.993323326111,30.009671211242676,0.04616453753757897,3.4578601769860224,0.0007512673593412511
165,4950.0029945373535,29.98771858215332,0.04691080879487522,3.4789515159750044,0.0010664090850962746
166,4979.990713119507,30.011149406433105,0.0476424182928133,3.5000274262597344,0.0013771396590235643
167,5010.00186252594,29.98829460144043,0.0474879777249849,3.521119804150997,0.0008116218091860292
168,5039.99015712738,30.01142692565918,0.047920013174155195,3.5421961192724867,0.0008431984806708606
169,5070.00158405304,29.989107131958008,0.04829952449702905,3.563288692209274,0.0008324337471786528
170,5099.990691184998,30.01198387145996,0.04847623860133285,3.584365578391888,0.0006298193579472797
171,5130.0026750564575,29.98939037322998,0.048582899330887656,3.605458542760244,0.000367696550766676
172,5159.9920654296875,30.012370109558105,0.04886376860927681,3.62653562800994,0.0002910499377850595
173,5190.004435539246,29.990280151367188,0.04947266393194554,3.6476288638334085,0.0005533130108115736
174,5219.994715690613,30.012664794921875,0.04915783098358793,3.6687065744352507,-9.659353818622374e-05
175,5250.007380485535,29.990970611572266,0.05016264537978265,3.6898000173689156,0.000584358267781894
176,5279.998351097107,29.990248680114746,0.04944126586678831,3.7108782132386624,-0.0004490529156931586
177,5309.988599777222,30.013280868530273,0.049774295302970166,3.731955901721941,-0.0004163167737081183
178,5340.001880645752,29.991232872009277,0.05042490389527758,3.753049777643266,-5.4354262519956675e-05
179,5369.993113517761,30.013944625854492,0.05043853861918118,3.7741281578343844,-0.0003171560507630386
180,5400.007058143616,29.991251945495605,0.050443972213262564,3.7952225002563464,-0.000576238546708803
181,5429.998310089111,29.991943359375,0.051135570083365535,3.816300893852656,-0.00013671867386549907
182,5459.990253448486,30.014244079589844,0.050737914375157116,3.8373797733871293,-0.0007741122683307539
183,5490.004497528076,29.991592407226562,0.050784180893480496,3.8584743262705854,-0.0009552953973818237
184,5519.996089935303,29.99188232421875,0.05107502945464595,3.879552959149549,-0.0008791667697098313
185,5549.9879722595215,30.014704704284668,0.05119847836509332,3.9006317957874117,-0.0009577909435166676
186,5580.002676963806,29.992341995239258,0.05153469468198775,3.9217266724062236,-0.0008110481460419094
187,5609.995018959045,29.992263793945312,0.05145560418136925,3.9428058321091823,-0.0010666428939200487
188,5639.987282752991,30.01488494873047,0.05137744693604677,3.96388493685086,-0.0013084022101672102
189,5670.002167701721,30.002535820007324,0.06172890129983119,3.984979940148724,0.008892315777847534
190,5700.0047035217285,29.98232078552246,0.06421334118056184,4.0060662642558595,0.011239134275604329
191,5729.987024307251,30.01524066925049,0.05173333730581145,4.027138380871618,-0.0013653000302564777
192,5760.0022649765015,29.9923152923584,0.05150740090473064,4.048233634176288,-0.0017026327272563133
193,5789.99458026886,29.992603302001953,0.05179667693818804,4.06931277511198,-0.0015114555340758964
194,5819.987183570862,30.015233039855957,0.051724757928393386,4.090392118466052,-0.0016682232118287732
195,5850.002416610718,29.992846488952637,0.05203985823394882,4.111487366408647,-0.0014247316634119558
196,5879.99526309967,29.992154121398926,0.05134698189837279,4.1325668806789,-0.0021758374723279267
197,5909.987417221069,30.01521110534668,0.051703633015165125,4.153645908340731,-0.0018640681625725422
198,5940.002628326416,29.99243927001953,0.051631877691589834,4.174741140867355,-0.0019673582661447406
199,5969.995067596436,29.99232292175293,0.05151528042527808,4.195820368936787,-0.00210208093614718
200,5999.9873905181885,30.015186309814453,0.05167943241822914,4.216899515234555,-0.00194266592581549
201,6030.002576828003,29.992237091064453,0.05142987433653727,4.2379947303344325,-0.002183558856922542
202,6059.994813919067,29.992197036743164,0.05138924891344191,4.259073816308843,-0.002202134129000978
