,Datetime,RA,DEC,Lon,Lat,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,PC,lunar_cycle
2201,2024-04-01 17:00:00,277.7078333333333,-27.508138888888887,276.8412726445803,-4.251971365315338,-10.335,5.118,0.00254925737812,-0.0595406,95.2931 /L,84.5614,33.264702,87.557917,-3.323888,n.a.,n.a.,7923600.0,4,2024,1,-96.04348564494966,4.0
2202,2024-04-01 18:00:00,278.338375,-27.531750000000002,277.3998406489674,-4.306684595029868,-10.318,5.128,0.00254782327762,-0.0596583,94.7794 /L,85.0751,33.301687,87.25753,-3.328673,n.a.,n.a.,7927200.0,4,2024,1,-96.60320570091199,4.0
2203,2024-04-01 19:00:00,278.96929166666666,-27.558305555555556,277.95823546970854,-4.366775419858442,-10.301,5.137,0.00254638640558,-0.059771,94.2650 /L,85.5894,33.338854,86.957216,-3.333161,n.a.,n.a.,7930800.0,4,2024,1,-97.16288166257019,4.0
2204,2024-04-01 20:00:00,279.60058333333336,-27.58780555555556,278.51641020303117,-4.4322404391196075,-10.284,5.147,0.00254494688436,-0.0598785,93.7501 /L,86.1044,33.376202,86.657018,-3.33735,n.a.,n.a.,7934400.0,4,2024,1,-97.72246655805532,4.0
2205,2024-04-01 21:00:00,280.23220833333335,-27.62025,279.07428106736324,-4.503072989584746,-10.266,5.156,0.0025435048383,-0.0599808,93.2345 /L,86.62,33.413727,86.356981,-3.341234,n.a.,n.a.,7938000.0,4,2024,1,-98.28187647003013,4.0
2206,2024-04-01 22:00:00,280.8641666666667,-27.65563888888889,279.63180132913175,-4.5792679675173575,-10.249,5.166,0.00254206039375,-0.0600778,92.7182 /L,87.1362,33.451427,86.05715,-3.34481,n.a.,n.a.,7941600.0,4,2024,1,-98.84106455591001,4.0
2207,2024-04-01 23:00:00,281.496375,-27.694,280.1888483336213,-4.660841593062171,-10.231,5.175,0.00254061367907,-0.0601695,92.2014 /L,87.6531,33.489299,85.757567,-3.348073,n.a.,n.a.,7945200.0,4,2024,1,-99.39990858551144,4.0
2208,2024-04-02 00:00:00,282.1288333333333,-27.735305555555556,280.74537773338204,-4.7477591672517745,-10.213,5.185,0.00253916482458,-0.0602557,91.6839 /L,88.1706,33.527341,85.458279,-3.351021,n.a.,n.a.,7948800.0,4,2024,2,-99.95836339152589,4.0
2209,2024-04-02 01:00:00,282.7615,-27.779583333333335,281.3013041991126,-4.8400376761277775,-10.195,5.194,0.00253771396259,-0.0603363,91.1658 /L,88.6888,33.565549,85.159327,-3.353648,n.a.,n.a.,7952400.0,4,2024,2,-100.51634407681466,4.0
2210,2024-04-02 02:00:00,283.394375,-27.826805555555556,281.8565843814369,-4.937641025518427,-10.177,5.204,0.0025362612274,-0.0604114,90.6470 /L,89.2076,33.603921,84.860758,-3.355951,n.a.,n.a.,7956000.0,4,2024,2,-101.07380643837658,4.0
2211,2024-04-02 03:00:00,284.027375,-27.877027777777776,282.41109411437446,-5.04060841180441,-10.159,5.214,0.00253480675533,-0.0604807,90.1276 /L,89.7271,33.642453,84.562615,-3.357926,n.a.,n.a.,7959600.0,4,2024,2,-101.63062728653043,4.0
2212,2024-04-02 04:00:00,284.66045833333334,-27.930194444444446,282.9647569238491,-5.148870259766702,-10.141,5.223,0.0025333506846,-0.0605442,89.6075 /L,90.2472,33.681143,84.264941,-3.35957,n.a.,n.a.,7963200.0,4,2024,2,-102.18672849970974,4.0
2213,2024-04-02 05:00:00,285.29366666666664,-27.986333333333334,283.5175624489664,-5.2624464786070435,-10.122,5.233,0.00253189315544,-0.0606019,89.0868 /L,90.768,33.719987,83.967782,-3.360878,n.a.,n.a.,7966800.0,4,2024,2,-102.74210019773982,4.0
2214,2024-04-02 06:00:00,285.92691666666667,-26.045444444444446,284.28903407077325,-3.393328019373327,-10.104,5.243,0.00253043431008,-0.0606536,88.5655 /L,91.2895,33.758982,83.671181,-3.361847,n.a.,n.a.,7970400.0,4,2024,2,-103.46849876648153,4.0
2215,2024-04-02 07:00:00,286.5602083333333,-26.1075,284.8484186085671,-3.5184052545920887,-10.085,5.253,0.00252897429262,-0.0606993,88.0435 /L,91.8116,33.798124,83.375182,-3.362473,n.a.,n.a.,7974000.0,4,2024,2,-104.03072355844475,4.0
2216,2024-04-02 08:00:00,287.19345833333335,-26.172555555555554,285.40664802807163,-3.648803417831381,-10.066,5.263,0.00252751324923,-0.0607389,87.5208 /L,92.3344,33.83741,83.079829,-3.362753,n.a.,n.a.,7977600.0,4,2024,2,-104.59192124442858,4.0
2217,2024-04-02 09:00:00,287.82670833333333,-26.240555555555556,285.9637229872408,-3.7844562224485836,-10.047,5.272,0.00252605132789,-0.0607722,86.9975 /L,92.8578,33.876836,82.785164,-3.362681,n.a.,n.a.,7981200.0,4,2024,2,-105.15209089159927,4.0
2218,2024-04-02 10:00:00,288.45983333333334,-26.311527777777776,286.5194862650406,-3.925361445190505,-10.028,5.282,0.00252458867864,-0.0607994,86.4736 /L,93.382,33.916398,82.491232,-3.362257,n.a.,n.a.,7984800.0,4,2024,2,-105.71107527084423,4.0
2219,2024-04-02 11:00:00,289.09291666666667,-26.38547222222222,287.07397019312486,-4.071511292747197,-10.009,5.292,0.00252312545334,-0.0608201,85.9489 /L,93.9068,33.956094,82.198076,-3.361474,n.a.,n.a.,7988400.0,4,2024,2,-106.26890651750146,4.0
2220,2024-04-02 12:00:00,289.72583333333336,-26.46236111111111,287.62702570350655,-4.222846103106165,-9.989,5.302,0.00252166180581,-0.0608344,85.4236 /L,94.4323,33.995918,81.905738,-3.360331,n.a.,n.a.,7992000.0,4,2024,2,-106.8254341748712,4.0
2221,2024-04-02 13:00:00,290.35858333333334,-26.54222222222222,288.1786084731268,-4.379374535349252,-9.97,5.312,0.00252019789175,-0.0608422,84.8977 /L,94.9584,34.035866,81.614261,-3.358823,n.a.,n.a.,7995600.0,4,2024,2,-107.3806141404382,4.0
2222,2024-04-02 14:00:00,290.9911666666667,-26.625027777777778,288.7286821705779,-4.541049762253529,-9.95,5.322,0.00251873386876,-0.0608435,84.3710 /L,95.4852,34.075936,81.323688,-3.356947,n.a.,n.a.,7999200.0,4,2024,2,-107.93440896960121,4.0
2223,2024-04-02 15:00:00,291.6235,-26.710777777777775,289.2771334450681,-4.707841121393814,-9.93,5.332,0.00251726989632,-0.060838,83.8437 /L,96.0128,34.116122,81.03406,-3.3547,n.a.,n.a.,8002800.0,4,2024,2,-108.48670460843861,4.0
2224,2024-04-02 16:00:00,292.255625,-26.799472222222224,289.8239604780088,-4.879733211454573,-9.91,5.342,0.00251580613575,-0.0608258,83.3158 /L,96.541,34.15642,80.745421,-3.352078,n.a.,n.a.,8006400.0,4,2024,2,-109.03749886931911,4.0
2225,2024-04-02 17:00:00,292.8874583333333,-26.891138888888886,290.36904689130324,-5.056720952640687,-9.89,5.352,0.00251434275023,-0.0608068,82.7871 /L,97.0698,34.196826,80.45781,-3.349078,n.a.,n.a.,8010000.0,4,2024,2,-109.58667528576228,4.0
2226,2024-04-02 18:00:00,293.519,-26.985722222222222,290.9123636642552,-5.238727192464072,-9.87,5.363,0.00251287990475,-0.0607809,82.2578 /L,97.5994,34.237336,80.171269,-3.345697,n.a.,n.a.,8013600.0,4,2024,2,-110.13420299409567,4.0
2227,2024-04-02 19:00:00,294.1501666666667,-25.083222222222222,291.78130253402753,-3.4525070011842183,-9.849,5.373,0.00251141776613,-0.060748,81.7278 /L,98.1297,34.277944,79.88584,-3.341932,n.a.,n.a.,8017200.0,4,2024,2,-110.96002995296051,4.0
2228,2024-04-02 20:00:00,294.7810416666667,-25.18363888888889,292.3290990761141,-3.6458230233339433,-9.829,5.383,0.00250995650297,-0.0607081,81.1971 /L,98.6606,34.318646,79.601563,-3.337779,n.a.,n.a.,8020800.0,4,2024,2,-111.51230752733439,4.0
2229,2024-04-02 21:00:00,295.4114583333333,-25.287,292.8748411289957,-3.8441180894445743,-9.808,5.393,0.00250849628562,-0.0606611,80.6658 /L,99.1923,34.359438,79.318477,-3.333236,n.a.,n.a.,8024400.0,4,2024,2,-112.0626506800103,4.0
2230,2024-04-02 22:00:00,296.0415,-25.39325,293.4185783612974,-4.047324906331577,-9.787,5.404,0.00250703728624,-0.0606068,80.1337 /L,99.7246,34.400314,79.036624,-3.328299,n.a.,n.a.,8028000.0,4,2024,2,-112.61110745056084,4.0
2231,2024-04-02 23:00:00,296.671125,-25.502416666666665,293.96023524055823,-4.255438980986942,-9.766,5.414,0.0025055796787,-0.0605453,79.6010 /L,100.2577,34.44127,78.756041,-3.322965,n.a.,n.a.,8031600.0,4,2024,2,-113.15760222046057,4.0
2232,2024-04-03 00:00:00,297.3002916666667,-25.614444444444445,294.49975184839406,-4.468372950938092,-9.745,5.424,0.00250412363856,-0.0604765,79.0676 /L,100.7914,34.482299,78.476768,-3.317233,n.a.,n.a.,8035200.0,4,2024,3,-113.7020729922495,4.0
2233,2024-04-03 01:00:00,297.9289166666667,-25.72938888888889,295.03701208035073,-4.686140916823919,-9.723,5.435,0.00250266934307,-0.0604003,78.5335 /L,101.3258,34.523399,78.198844,-3.311098,n.a.,n.a.,8038800.0,4,2024,3,-114.24440403326005,4.0
2234,2024-04-03 02:00:00,298.5570833333333,-25.847194444444447,295.57206898019234,-4.908674997658121,-9.702,5.445,0.00250121697122,-0.0603166,77.9987 /L,101.8609,34.564562,77.922306,-3.304558,n.a.,n.a.,8042400.0,4,2024,3,-114.78464674312714,4.0
2235,2024-04-03 03:00:00,299.18466666666666,-25.967861111111112,296.1047812691106,-5.135926376740299,-9.68,5.456,0.00249976670353,-0.0602254,77.4633 /L,102.3968,34.605783,77.647193,-3.297611,n.a.,n.a.,8046000.0,4,2024,3,-115.32265871232852,4.0
2236,2024-04-03 04:00:00,299.81175,-24.09138888888889,297.0330986226449,-3.4075640462597474,-9.658,5.466,0.00249831872221,-0.0601265,76.9271 /L,102.9333,34.647058,77.373541,-3.290254,n.a.,n.a.,8049600.0,4,2024,3,-116.20923540080824,4.0
2237,2024-04-03 05:00:00,300.4382083333333,-24.217750000000002,297.5689104564459,-3.6457132960208893,-9.636,5.477,0.00249687321104,-0.06002,76.3903 /L,103.4705,34.68838,77.101387,-3.282483,n.a.,n.a.,8053200.0,4,2024,3,-116.75060752508699,4.0
2238,2024-04-03 06:00:00,301.0640833333333,-24.346944444444446,298.10227082693956,-3.8884901098709683,-9.613,5.487,0.00249543035538,-0.0599058,75.8527 /L,104.0085,34.729745,76.830768,-3.274298,n.a.,n.a.,8056800.0,4,2024,3,-117.2896399338438,4.0
2239,2024-04-03 07:00:00,301.6893333333333,-24.47897222222222,298.63311589412007,-4.135857276837116,-9.591,5.498,0.00249399034208,-0.0597837,75.3145 /L,104.5471,34.771145,76.561718,-3.265695,n.a.,n.a.,8060400.0,4,2024,3,-117.8262679125494,4.0
2240,2024-04-03 08:00:00,302.31391666666667,-24.613805555555555,299.1613885317165,-4.3877497631635825,-9.568,5.508,0.00249255335958,-0.0596538,74.7756 /L,105.0864,34.812576,76.294274,-3.256672,n.a.,n.a.,8064000.0,4,2024,3,-118.36043279084748,4.0
2241,2024-04-03 09:00:00,302.937875,-24.751416666666664,299.68710691725795,-4.644118390426306,-9.545,5.519,0.00249111959768,-0.059516,74.2360 /L,105.6265,34.85403,76.028469,-3.247227,n.a.,n.a.,8067600.0,4,2024,3,-118.89215156095949,4.0
2242,2024-04-03 10:00:00,303.561125,-24.89183333333333,300.2101666082096,-4.904943648341239,-9.522,5.530,0.00248968924776,-0.0593702,73.6957 /L,106.1672,34.895504,75.764339,-3.237358,n.a.,n.a.,8071200.0,4,2024,3,-119.42131934225968,4.0
2243,2024-04-03 11:00:00,304.1836666666667,-23.035,301.180015444431,-3.220942625528395,-9.499,5.541,0.00248826250249,-0.0592163,73.1547 /L,106.7087,34.936989,75.501916,-3.227062,n.a.,n.a.,8074800.0,4,2024,3,-120.35048003810515,4.0
2244,2024-04-03 12:00:00,304.8054583333333,-23.180944444444446,301.70515189452556,-3.492189981706045,-9.476,5.552,0.002486839556,-0.0590544,72.6130 /L,107.2508,34.97848,75.241234,-3.216338,n.a.,n.a.,8078400.0,4,2024,3,-120.88197406672336,4.0
2245,2024-04-03 13:00:00,305.42654166666665,-23.329638888888887,302.2275485982079,-3.767765542876818,-9.452,5.562,0.00248542060374,-0.0588843,72.0706 /L,107.7937,35.019971,74.982325,-3.205183,n.a.,n.a.,8082000.0,4,2024,3,-121.4108329963742,4.0
2246,2024-04-03 14:00:00,306.046875,-23.48102777777778,302.74716107308024,-4.047575066147293,-9.428,5.573,0.00248400584247,-0.058706,71.5276 /L,108.3373,35.061455,74.725222,-3.193597,n.a.,n.a.,8085600.0,4,2024,3,-121.93701009603846,4.0
2247,2024-04-03 15:00:00,306.6664166666667,-23.635166666666667,303.26391981752835,-4.331631884350994,-9.404,5.584,0.00248259547024,-0.0585195,70.9838 /L,108.8815,35.102925,74.469955,-3.181576,n.a.,n.a.,8089200.0,4,2024,3,-122.46043620404559,4.0
2248,2024-04-03 16:00:00,307.28520833333334,-23.791972222222224,303.77786313051473,-4.61983228990508,-9.38,5.595,0.0024811896863,-0.0583246,70.4393 /L,109.4265,35.144375,74.216557,-3.16912,n.a.,n.a.,8092800.0,4,2024,3,-122.98114711978819,4.0
2249,2024-04-03 17:00:00,307.903125,-23.951472222222222,304.2888551145443,-4.912143723353873,-9.355,5.606,0.00247978869118,-0.0581214,69.8942 /L,109.9722,35.185799,73.965056,-3.156227,n.a.,n.a.,8096400.0,4,2024,3,-123.49900620361257,4.0
2250,2024-04-03 18:00:00,308.52029166666665,-22.11363888888889,305.29526644109075,-3.2711539981122053,-9.331,5.617,0.00247839268648,-0.0579097,69.3484 /L,110.5186,35.227189,73.715484,-3.142895,n.a.,n.a.,8100000.0,4,2024,3,-124.46575095071509,4.0
2251,2024-04-03 19:00:00,309.1365833333333,-22.278472222222224,305.8075422262701,-3.5733434917923956,-9.306,5.628,0.002477001875,-0.0576897,68.8018 /L,111.0656,35.268539,73.467869,-3.129123,n.a.,n.a.,8103600.0,4,2024,3,-124.985130497583,4.0
2252,2024-04-03 20:00:00,309.7520416666667,-22.445916666666665,306.3168525099165,-3.8794906344706814,-9.281,5.639,0.00247561646059,-0.0574611,68.2546 /L,111.6134,35.309841,73.222239,-3.11491,n.a.,n.a.,8107200.0,4,2024,3,-125.50164036359445,4.0
2253,2024-04-03 21:00:00,310.366625,-22.615972222222222,306.82314635805056,-4.189553306721413,-9.255,5.651,0.0024742366481,-0.057224,67.7067 /L,112.1619,35.351089,72.978624,-3.100254,n.a.,n.a.,8110800.0,4,2024,3,-126.01522861874835,4.0
2254,2024-04-03 22:00:00,310.9803333333333,-22.78863888888889,307.3264106282042,-4.50349905198679,-9.23,5.662,0.00247286264347,-0.0569783,67.1581 /L,112.7111,35.392275,72.73705,-3.085155,n.a.,n.a.,8114400.0,4,2024,3,-126.52588134554108,4.0
2255,2024-04-03 23:00:00,311.59316666666666,-22.96388888888889,307.8266398717425,-4.821268717895207,-9.204,5.673,0.00247149465352,-0.056724,66.6088 /L,113.261,35.433393,72.497545,-3.069611,n.a.,n.a.,8118000.0,4,2024,3,-127.03359167750061,4.0
2256,2024-04-04 00:00:00,312.205125,-21.141694444444443,308.8612153670402,-3.2158474156128998,-9.178,5.684,0.00247013288603,-0.0564611,66.0589 /L,113.8116,35.474434,72.260135,-3.053621,n.a.,n.a.,8121600.0,4,2024,4,-128.02934597507212,4.0
2257,2024-04-04 01:00:00,312.816125,-21.322055555555554,309.3620388877778,-3.5429142061928736,-9.152,5.696,0.00246877754958,-0.0561894,65.5082 /L,114.3628,35.515392,72.024846,-3.037185,n.a.,n.a.,8125200.0,4,2024,4,-128.53787350467647,4.0
2258,2024-04-04 02:00:00,313.42625,-21.504916666666666,309.859797290117,-3.873639328922047,-9.125,5.707,0.00246742885366,-0.0559091,64.9569 /L,114.9148,35.556259,71.791703,-3.020301,n.a.,n.a.,8128800.0,4,2024,4,-129.0434245829075,4.0
2259,2024-04-04 03:00:00,314.03545833333334,-21.690305555555554,310.3544369137622,-4.20800692885404,-9.099,5.718,0.00246608700842,-0.05562,64.4049 /L,115.4675,35.597027,71.560731,-3.00297,n.a.,n.a.,8132400.0,4,2024,4,-129.5459451844692,4.0
2260,2024-04-04 04:00:00,314.64370833333334,-21.878166666666665,310.8459276554598,-4.545920763736065,-9.072,5.730,0.00246475222487,-0.0553221,63.8522 /L,116.0208,35.637689,71.331955,-2.985191,n.a.,n.a.,8136000.0,4,2024,4,-130.04540290536997,4.0
2261,2024-04-04 05:00:00,315.25104166666665,-20.068472222222223,311.90206700351314,-2.9691020152143635,-9.044,5.741,0.00246342471458,-0.0550154,63.2988 /L,116.5749,35.678237,71.105397,-2.966962,n.a.,n.a.,8139600.0,4,2024,4,-131.0634011865904,4.0
2262,2024-04-04 06:00:00,315.85745833333334,-20.26125,312.39374244346635,-3.3158358885807853,-9.017,5.753,0.00246210468977,-0.0546999,62.7448 /L,117.1296,35.718663,70.881081,-2.948285,n.a.,n.a.,8143200.0,4,2024,4,-131.5632551960812,4.0
2263,2024-04-04 07:00:00,316.462875,-20.456444444444443,312.8822105562911,-3.6659644937252067,-8.989,5.764,0.00246079236329,-0.0543755,62.1900 /L,117.685,35.75896,70.659029,-2.929159,n.a.,n.a.,8146800.0,4,2024,4,-132.05998426112532,4.0
2264,2024-04-04 08:00:00,317.06733333333335,-20.65405555555556,313.3675045741542,-4.019467366115894,-8.962,5.776,0.00245948794843,-0.0540422,61.6346 /L,118.2411,35.79912,70.439264,-2.909583,n.a.,n.a.,8150400.0,4,2024,4,-132.55362111325874,4.0
2265,2024-04-04 09:00:00,317.670875,-20.854027777777777,313.84967399165015,-4.376271564543955,-8.933,5.787,0.002458191659,-0.0537001,61.0786 /L,118.7979,35.839133,70.221806,-2.889557,n.a.,n.a.,8154000.0,4,2024,4,-133.04421348254482,4.0
2266,2024-04-04 10:00:00,318.27341666666666,-19.056361111111112,314.9250800571505,-2.826795957858779,-8.905,5.799,0.00245690370922,-0.053349,60.5219 /L,119.3554,35.878994,70.006678,-2.869083,n.a.,n.a.,8157600.0,4,2024,4,-134.08212905299712,4.0
2267,2024-04-04 11:00:00,318.875,-19.261027777777777,315.4069692352301,-3.1918667395563194,-8.876,5.810,0.00245562431369,-0.052989,59.9645 /L,119.9135,35.918693,69.793898,-2.848159,n.a.,n.a.,8161200.0,4,2024,4,-134.57263962649742,4.0
2268,2024-04-04 12:00:00,319.47558333333336,-19.468027777777777,315.8856465665797,-3.5601025515478515,-8.847,5.822,0.00245435368726,-0.0526201,59.4064 /L,120.4723,35.958222,69.583488,-2.826787,n.a.,n.a.,8164800.0,4,2024,4,-135.06001522538944,4.0
2269,2024-04-04 13:00:00,320.07525,-19.677305555555556,316.3612032633312,-3.9314438690536657,-8.818,5.834,0.00245309204506,-0.0522422,58.8477 /L,121.0318,35.997572,69.375466,-2.804966,n.a.,n.a.,8168400.0,4,2024,4,-135.54434560719926,4.0
2270,2024-04-04 14:00:00,320.673875,-19.888861111111108,316.8335265663483,-4.305824746131145,-8.789,5.845,0.00245183960242,-0.0518554,58.2883 /L,121.5919,36.036737,69.169852,-2.782698,n.a.,n.a.,8172000.0,4,2024,4,-136.0255164628355,4.0
2271,2024-04-04 15:00:00,321.27158333333335,-18.102666666666668,317.92611230544316,-2.7822846805372747,-8.759,5.857,0.00245059657483,-0.0514596,57.7283 /L,122.1527,36.075707,68.966663,-2.759982,n.a.,n.a.,8175600.0,4,2024,4,-137.0812291031618,4.0
2272,2024-04-04 16:00:00,321.86825,-18.318694444444443,318.3978538804997,-3.1644022641009286,-8.729,5.869,0.0024493631778,-0.0510549,57.1676 /L,122.7142,36.114473,68.765917,-2.73682,n.a.,n.a.,8179200.0,4,2024,4,-137.56200404648305,4.0
2273,2024-04-04 17:00:00,322.464,-18.536916666666666,318.8664952641651,-3.549431925331841,-8.699,5.880,0.00244813962687,-0.0506412,56.6063 /L,123.2763,36.153029,68.567632,-2.713213,n.a.,n.a.,8182800.0,4,2024,4,-138.0397495685946,4.0
2274,2024-04-04 18:00:00,323.05875,-18.757305555555554,319.3319726901546,-3.937293674804654,-8.668,5.892,0.0024469261376,-0.0502185,56.0444 /L,123.8391,36.191364,68.371825,-2.689161,n.a.,n.a.,8186400.0,4,2024,4,-138.51440000216564,4.0
2275,2024-04-04 19:00:00,323.6525,-18.979861111111113,319.7942890155703,-4.327958793272205,-8.638,5.904,0.00244572292539,-0.0497869,55.4818 /L,124.4025,36.22947,68.178512,-2.664666,n.a.,n.a.,8190000.0,4,2024,4,-138.98595751433552,4.0
2276,2024-04-04 20:00:00,324.2452916666667,-17.204555555555554,320.9020284589801,-2.8288249677957067,-8.606,5.916,0.00244453020546,-0.0493464,54.9186 /L,124.9666,36.26734,67.987709,-2.639729,n.a.,n.a.,8193600.0,4,2024,4,-140.05740514187596,4.0
2277,2024-04-04 21:00:00,324.837125,-17.431333333333335,321.3635607657921,-3.2266802951663616,-8.575,5.927,0.00244334819288,-0.0488969,54.3547 /L,125.5313,36.304963,67.799431,-2.614351,n.a.,n.a.,8197200.0,4,2024,4,-140.52835139571093,4.0
2278,2024-04-04 22:00:00,325.4279583333333,-17.660194444444446,321.8219680494846,-3.6271781082389634,-8.543,5.939,0.00244217710236,-0.0484385,53.7902 /L,126.0966,36.342332,67.613694,-2.588533,n.a.,n.a.,8200800.0,4,2024,4,-140.99623693469422,4.0
2279,2024-04-04 23:00:00,326.017875,-17.89108333333333,322.2773491901245,-4.030264799890591,-8.511,5.951,0.0024410171483,-0.0479712,53.2251 /L,126.6626,36.379438,67.430512,-2.562278,n.a.,n.a.,8204400.0,4,2024,4,-141.46115932407753,4.0
2280,2024-04-05 00:00:00,326.60679166666665,-16.124027777777776,323.3964332523503,-2.54975229359605,-8.479,5.963,0.00243986854467,-0.0474951,52.6594 /L,127.2292,36.416273,67.249899,-2.535587,n.a.,n.a.,8208000.0,4,2024,5,-142.54439513655237,4.0
2281,2024-04-05 01:00:00,327.19475,-16.358972222222224,323.8507619490969,-2.9595888240103894,-8.447,5.974,0.00243873150494,-0.04701,52.0930 /L,127.7965,36.452826,67.071868,-2.508461,n.a.,n.a.,8211600.0,4,2024,5,-143.0084273525859,4.0
2282,2024-04-05 02:00:00,327.78179166666666,-16.59588888888889,324.3021036902584,-3.371883290021492,-8.414,5.986,0.0024376062421,-0.0465162,51.5261 /L,128.3643,36.489091,66.896434,-2.480904,n.a.,n.a.,8215200.0,4,2024,5,-143.4695324531271,4.0
2283,2024-04-05 03:00:00,328.36783333333335,-16.83475,324.7504002543925,-3.786557007242349,-8.381,5.998,0.00243649296847,-0.0460135,50.9586 /L,128.9328,36.525057,66.723608,-2.452916,n.a.,n.a.,8218800.0,4,2024,5,-143.92765034540648,4.0
2284,2024-04-05 04:00:00,328.953,-15.07552777777778,325.8797027756473,-2.323603879483783,-8.347,6.010,0.00243539189571,-0.045502,50.3904 /L,129.5018,36.560716,66.553404,-2.424499,n.a.,n.a.,8222400.0,4,2024,5,-145.02152302522308,4.0
2285,2024-04-05 05:00:00,329.5371666666667,-15.318222222222223,326.3268397224803,-2.744574146193528,-8.313,6.021,0.00243430323475,-0.0449818,49.8217 /L,130.0715,36.59606,66.385833,-2.395657,n.a.,n.a.,8226000.0,4,2024,5,-145.4786327245842,4.0
2286,2024-04-05 06:00:00,330.1204583333333,-15.562777777777777,326.77110421568545,-3.1678106286290175,-8.279,6.033,0.0024332271957,-0.0444529,49.2524 /L,130.6418,36.631079,66.220907,-2.366391,n.a.,n.a.,8229600.0,4,2024,5,-145.93292517697682,4.0
2287,2024-04-05 07:00:00,330.70279166666666,-15.809166666666666,327.21244009703486,-3.5932356114174486,-8.245,6.045,0.00243216398782,-0.0439153,48.6825 /L,131.2126,36.665765,66.058638,-2.336705,n.a.,n.a.,8233200.0,4,2024,5,-146.38434237550388,4.0
2288,2024-04-05 08:00:00,331.28425,-14.05738888888889,328.35079138506285,-2.1467521673453795,-8.21,6.056,0.00243111381939,-0.043369,48.1120 /L,131.7841,36.700109,65.899035,-2.3066,n.a.,n.a.,8236800.0,4,2024,5,-147.48765641915253,4.0
2289,2024-04-05 09:00:00,331.8647916666667,-14.307361111111112,328.7909006829435,-2.5779982340414227,-8.175,6.068,0.00243007689768,-0.0428142,47.5409 /L,132.3561,36.734101,65.742111,-2.276079,n.a.,n.a.,8240400.0,4,2024,5,-147.93798706871854,4.0
2290,2024-04-05 10:00:00,332.44445833333333,-14.559138888888889,329.2282074602015,-3.011362941848156,-8.14,6.079,0.00242905342892,-0.0422508,46.9693 /L,132.9287,36.767734,65.587874,-2.245146,n.a.,n.a.,8244000.0,4,2024,5,-148.38556684301983,4.0
2291,2024-04-05 11:00:00,333.02320833333334,-14.81261111111111,329.6627245267484,-3.4467056524185975,-8.104,6.091,0.00242804361817,-0.041679,46.3971 /L,133.5019,36.800999,65.436336,-2.213803,n.a.,n.a.,8247600.0,4,2024,5,-148.8304051735558,4.0
2292,2024-04-05 12:00:00,333.60108333333335,-13.067805555555557,330.80910228446254,-2.015529747154507,-8.068,6.102,0.00242704766925,-0.0410987,45.8244 /L,134.0756,36.833886,65.287504,-2.182054,n.a.,n.a.,8251200.0,4,2024,5,-149.94211069176106,4.0
2293,2024-04-05 13:00:00,334.178125,-13.324694444444445,331.2423252975911,-2.4563007502480128,-8.032,6.113,0.00242606578474,-0.04051,45.2511 /L,134.6499,36.866387,65.141389,-2.149901,n.a.,n.a.,8254800.0,4,2024,5,-150.3857855974862,4.0
2294,2024-04-05 14:00:00,334.7542916666667,-13.583194444444445,331.67287628954244,-2.898918387505662,-7.995,6.125,0.0024250981658,-0.0399129,44.6773 /L,135.2247,36.898493,64.998,-2.117348,n.a.,n.a.,8258400.0,4,2024,5,-150.82683356280316,4.0
2295,2024-04-05 15:00:00,335.329625,-13.843333333333334,332.1007960494653,-3.3434023916248514,-7.958,6.136,0.00242414501223,-0.0393076,44.1030 /L,135.8001,36.930195,64.857344,-2.084398,n.a.,n.a.,8262000.0,4,2024,5,-151.2652958386168,4.0
2296,2024-04-05 16:00:00,335.904125,-12.105083333333333,333.2542779822119,-1.9264370881603625,-7.921,6.147,0.0024232065223,-0.0386941,43.5281 /L,136.376,36.961486,64.719431,-2.051055,n.a.,n.a.,8265600.0,4,2024,5,-152.38444448045425,4.0
2297,2024-04-05 17:00:00,336.4778333333333,-12.36836111111111,333.68090321904737,-2.375858667854243,-7.883,6.158,0.00242228289273,-0.0380724,42.9527 /L,136.9524,36.992355,64.584268,-2.017323,n.a.,n.a.,8269200.0,4,2024,5,-152.8217310867978,4.0
2298,2024-04-05 18:00:00,337.0507083333333,-12.633194444444444,334.10498559881694,-2.827005272167887,-7.845,6.169,0.00242137431859,-0.0374427,42.3768 /L,137.5294,37.022795,64.451863,-1.983206,n.a.,n.a.,8272800.0,4,2024,5,-153.2565169615396,4.0
2299,2024-04-05 19:00:00,337.62279166666667,-12.8995,334.52660759943046,-3.2797950461429246,-7.807,6.180,0.00242048099325,-0.036805,41.8004 /L,138.1069,37.052797,64.322222,-1.948707,n.a.,n.a.,8276400.0,4,2024,5,-153.68888259466902,4.0
2300,2024-04-05 20:00:00,338.1940833333333,-11.167305555555556,335.68630771590006,-1.8758405185366611,-7.768,6.190,0.00241960310833,-0.0361593,41.2235 /L,138.6849,37.082352,64.195355,-1.91383,n.a.,n.a.,8280000.0,4,2024,5,-154.81455983320745,4.0
